,sin_y
1206,-0.36308710538401223
1207,0.587868166005303
1208,0.9983401566622914
1209,0.49094281136548873
1210,-0.4678250906019699
1211,-0.9964767617559203
1212,-0.6089722936395112
1213,0.3384184928294446
1214,0.9746688776878502
1215,0.7148131913158698
1216,-0.2022384466219937
1217,-0.9333529894059777
1218,-0.8063470981079486
1219,0.06201059653036232
1220,0.8733560346951758
1221,0.8817419622489547
1222,0.07945839607244107
1223,-0.795878853011907
1224,-0.9394887550204882
1225,-0.21933702833760824
1226,0.7024721506743378
1227,0.9784316739726002
1228,0.3548256284893018
1229,-0.5950054634648368
1230,-0.9977912763176868
1231,-0.48321239127428384
1232,0.47562973785858026
1233,0.9971800794831833
1234,0.6019276547624973
1235,-0.34673427981522564
1236,-0.9766103165778877
1237,-0.7085953321480677
1238,0.21089893280388508
1239,0.9364936915462055
1240,0.8010804691428774
1241,-0.07084244221854993
1242,-0.8776331389109034
1243,-0.877531975101159
1244,-0.07063196032945498
1245,0.801206753033176
1246,0.9364196726113553
1247,0.21069266371123146
1248,-0.7087442085459975
1249,-0.9765649240074158
1250,-0.3465363519963052
1251,0.6020961439059417
1252,0.9971642218096964
1253,0.4754441128400345
1254,-0.48339712085189107
1255,-0.9978052709326276
1256,-0.5948358565326741
1257,0.3550229011373201
1258,0.9784752407736554
1259,0.7023219565124583
1260,-0.21954289564264626
1261,-0.9395610220178386
1262,-0.7957510777574821
1263,0.07966873759898874
1264,0.8818414830181569
1265,0.8732532357707915
1266,0.06179999076938898
1267,-0.8064718807401303
1268,-0.9332772243328045
1269,-0.2020317919023325
1270,0.7149607382857996
1271,0.9746216629043428
1272,0.33821992534671463
1273,-0.6091396517935828
1274,-0.9964590422662916
1275,-0.46763858468568814
1276,0.49112663102911036
1277,0.9983522871222469
1278,0.5876974545726518
1279,-0.36328370740536675
1280,-0.9802635041635444
1281,-0.6959935559105248
1282,0.2281696579078992
1283,0.9425547405040898
1284,0.7903593414947124
1285,-0.08848879115605462
1286,-0.8859807373049136
1287,-0.8689060794851441
1288,-0.052963179352423326
1289,0.8116738236246998
1290,0.9300616563868934
1291,0.1933550914660601
1292,-0.7211212528459787
1293,-0.9726020429124683
1294,-0.3298770001093613
1295,0.6161354352885634
1296,0.9956757929363228
1297,0.45979641835260393
1298,-0.4988176628046754
1299,-0.9988210851948485
1300,-0.5805130081563131
1301,0.37151605140823607
1302,0.9819749666421057
1303,0.6896106261548025
1304,-0.23677854371688278
1305,-0.9454746124554664
1306,-0.7849056827820657
1307,0.09730191186315293
1308,0.8900505774721458
1309,0.8644908468317865
1310,0.04412221841808424
1311,-0.8168121741291692
1312,-0.9267732207044014
1313,-0.18466324219769167
1314,0.7272252695674022
1315,0.9705062222633856
1316,0.3215082299291668
1317,-0.6230829462907598
1318,-0.9948145351851904
1319,-0.4519182282526401
1320,0.5064696136076988
1321,0.999211628421411
1322,0.5732830801649955
1323,-0.3797192881647377
1324,-0.9836094941210283
1325,-0.6831736673300343
1326,0.24536887858740644
1327,0.9483204091081449
1328,0.7793905288984901
1329,-0.10610740923685848
1330,-0.8940506846592281
1331,-0.8600078837318815
1332,-0.03527780063100106
1333,0.8218865296781087
1334,0.9234121749250919
1335,0.1759569250793735
1336,-0.7332723102173858
1337,-0.9683343651587963
1338,-0.31311427047593193
1339,0.6299816404820635
1340,0.9938753364900367
1341,0.4440046316200165
1342,-0.5140818839291789
1343,-0.9995238862039619
1344,-0.5660082370433905
1345,0.38789277497415287
1346,0.985166958539643
1347,0.6766831837539894
1348,-0.2539399894906939
1349,-0.9510919075018955
1350,-0.7738143119409093
1351,0.11490459339101299
1352,0.89798074546892
1353,0.855457541413084
1354,0.026430618926637908
1355,-0.8268964927099149
1356,-0.9199787823775267
1357,-0.16723682222676747
1358,0.7392619010271615
1359,0.9660866417576471
1360,0.3046957793929669
1361,-0.6368309773690272
1362,-0.9928582704344598
1363,-0.43605624846295626
1364,0.5216538773689684
1365,0.999757834077975
1366,0.5586890487551656
1367,-0.39603587146658814
1368,-0.986647237874957
1369,-0.6701396839379524
1370,0.262491204904113
1371,0.9537888904975496
1372,0.7681774687903683
1373,-0.12369277509077573
1374,-0.901840451991919
1375,-0.8508401763820226
1376,-0.017581366457004095
1377,0.8318416707079584
1378,0.9164733120584355
1379,0.15850361683560935
1380,-0.7451935727289959
1381,-0.9637632281627969
1382,-0.2962534162455665
1383,0.6436304203252101
1384,0.9917634167027485
1385,0.4280737015151094
1386,-0.5291850006825017
1387,-0.999913453714287
1388,-0.5513260887383075
1389,0.40414793965314666
1390,0.9880502161512134
1391,0.6635436805468822
1392,-0.2710218548637878
1393,-0.956411146794012
1394,-0.7624804410778052
1395,0.1324712658066232
1396,0.9056295018309847
1397,0.8461561503963682
1398,0.00873073653634763
1399,-0.8367216762313365
1400,-0.9128960386116399
1401,-0.14975799312818222
1402,0.7510668605929562
1403,0.9613643064072199
1404,0.2877878424693353
1405,-0.6503794366332223
1406,-0.9905908610736387
1407,-0.4200576161867637
1408,0.5366746638272738
1409,0.9999907329205332
1410,0.5439199338601964
1411,-0.4122283439759128
1412,-0.9893757834489771
1413,-0.6568956903592464
1414,0.2795312710170884
1415,0.958958470944816
1416,0.7567236751494507
1417,-0.14123937776829337
1418,-0.9093475981246311
1419,-0.8414058304364918
1420,0.00012057741316403747
1421,0.8415361269452281
1422,0.9092472423065365
1423,0.1410006362997096
1424,-0.7568813044633205
1425,-0.9588900644397448
1426,-0.27929972131836583
1427,0.6570774975264609
1428,0.9893406954135933
1429,0.41200862051584575
1430,-0.5441222800090677
1431,-0.9999896656421035
1432,-0.5364711643724094
1433,0.42027645135774633
1434,0.9906238359137481
1435,0.6501962342265333
1436,-0.28801878667499414
1437,-0.9614306633742197
1438,-0.750907622031858
1439,0.14999642401867078
1440,0.9129944495703841
1441,0.8365895886767123
1442,-0.008971881915771708
1443,-0.8462846456508486
1444,-0.9055272090161384
1445,-0.13223223246467233
1446,0.7626364487946297
1447,0.956340696110328
1448,0.2707897178132746
1449,-0.6637240782305378
1450,-0.9880130176696048
1451,-0.40392734511871536
1452,0.5515272657279293
1453,0.9999102519626162
1454,0.5289803638652589
1455,-0.42829163125188224
1456,-0.9917942757640968
1457,-0.6434458370324442
1458,0.2964837368643273
1459,0.9638275303928417
1460,0.7450327373965665
1461,-0.1587417184676075
1462,-0.9165697704476053
1463,-0.8317078024561378
1464,0.017822483496456317
1465,0.8509668603150022
1466,0.9017362301946774
1467,0.12345346860305345
1468,-0.7683318426873779
1469,-0.9537164011548676
1470,-0.2622584986890995
1471,0.6703186580043936
1472,0.9866079318615212
1473,0.3958144231407591
1474,-0.5588890408238818
1475,-0.9997524981039115
1476,-0.5214481192220709
1477,0.4362732556913324
1478,0.9928870112993258
1479,0.6366450276517703
1480,-0.3049254583798515
1481,-0.9661488842128368
1482,-0.7390994815244006
1483,0.16747457594567647
1484,0.9200732806398764
1485,0.8267608542491021
1486,-0.026671688735270774
1487,-0.8555824040992303
1488,-0.8978746028547705
1489,-0.11466503250651508
1490,0.7739670399233398
1491,0.9510173851795533
1492,0.25370673234306296
1493,-0.6768607201810976
1494,-0.9851255480738963
1495,-0.3876704902067847
1496,0.5662070285223806
1497,0.9995164164255643
1498,0.5138750205732037
1499,-0.4442206993380849
